# time x y z qx qy qz qw
0 11.910294337505363 12.394963266894138 11.894981124138436 0.0 0.0 -0.7071067811865475 0.7071067811865476
1 11.987482971238066 11.430578507652545 11.853098293000484 0.017634203991044567 -0.07205492073011985 -0.7024013597840356 0.7079049745705395
2 11.99544924210746 11.384458601800148 11.732701135540092 -0.5020943594003799 -0.4196624900846186 -0.4266809445728948 0.6242820037552594
3 12.132471503508595 11.44049870088483 11.833428453126734 -0.16646806479555784 -0.728265354080141 0.208044613045947 0.6313757965208288
4 12.12465013340673 11.480492651367731 11.841292106315889 0.3181906646289053 -0.514402609248653 -0.31543504572038383 0.7311944942849149
5 12.384236664472374 10.655323332637684 12.44752904255369 0.35931492222145056 -0.5004475804021744 -0.45383358855855627 0.6438012735578154
6 12.531140155133592 9.734120379327173 12.724346100056646 0.4316519672876651 -0.42196726192536627 -0.42810495797783504 0.6725669884514806
7 12.898671564821884 8.777514318537452 12.987282567789698 0.3622493464777969 -0.554661201493654 -0.5219577682951877 0.5372954965848231
8 12.66461491457201 7.851948285445179 13.182650501435154 0.3945768494540863 -0.5659819590187353 -0.5008062251986176 0.5226534767343591
9 12.557424496016342 6.857184051983185 13.356383230344257 0.25773439018710453 -0.6126334893689004 -0.4890345946931792 0.5648879154415013
10 12.269845396732187 6.0755773054141216 13.829930340986081 0.2308841198809439 -0.6145602447409321 -0.515756737801524 0.5504572791626046
11 11.927726752141952 5.237073802508289 14.216202237606923 0.13642401199110218 -0.6555072658725322 -0.5256261185607173 0.5248008163364111
12 11.530155027654347 4.4260137191861535 14.705597230575165 0.11851950236323831 -0.7075514962233815 -0.35556217581092403 0.5990822538551998
13 11.301350216904858 3.801328548981079 15.460500388804592 0.24458826837252853 -0.6872594294153586 -0.34896436541627307 0.5882813334823921
14 11.292428934347642 3.7895280457141407 15.53067152125312 0.06765656015360551 0.9355361489594524 0.34108897404990923 -0.06207266419189231
15 10.344257241953267 3.8668170040562098 15.754017465624985 0.03667473048430708 0.9081865253639116 0.3965415398829231 -0.1288681746538247
