# time x y z qx qy qz qw
0 -10.879684330750298 9.869073422537877 9.132536190962114 0.0 0.0 -0.7071067811865475 0.7071067811865476
1 -10.898100422935324 8.76880985407657 9.141426201583402 -0.08438444964082877 -0.017480835587514024 -0.6994179053499757 0.7094986107962644
2 -10.817679612598202 7.794534325844733 9.234454950620131 -0.004356622263742183 0.16796020991376223 -0.604094692420917 0.7789993519362219
3 -10.634182365399539 6.887932950128392 9.039991964286973 -0.03389588379366184 0.18309518009676257 -0.6056924289975342 0.7736044890913235
4 -10.465038102406293 5.903967719170174 8.879515126396752 -0.1098888928973846 0.1430785972139649 -0.5711514396429015 0.8007739876088085
5 -10.247044672508043 4.8628293047607185 8.758055728778249 0.04527331213420527 0.11219588538998479 -0.4073809590520925 0.9052089066683743
6 -9.558344003556133 4.155252339545961 8.561953934408141 0.05300279363014899 0.15614781349458992 -0.4917485687761439 0.8549806485031533
7 -9.103352383103552 3.3433198281620524 8.276449180130497 0.007515914862458215 0.19514317072464485 -0.5490235676674854 0.8126719978496728
8 -9.05712219458529 3.370282742447746 8.255698656973651 -0.5152872163203194 0.5371292591032786 -0.196972643323765 0.6381011060122591
9 -9.0278287745856 3.3416635990079673 8.2856649899753 0.04310277039378809 0.3185773205220226 -0.566053438083938 0.7591008808233213
10 -8.877186662489477 2.5002722102565045 7.772668185853286 0.09349123596516838 0.37074384993608744 -0.4853886408202823 0.786260932448581
11 -8.795803639367808 2.4113606793687157 7.704569137472444 0.4151946956306535 0.23220602659929482 0.27648984914597813 0.835013226991268
12 -8.686855177725212 2.3530650304452303 7.735327464098218 0.19806792246914792 0.4266115688131349 -0.2964354501118248 0.8312025573592464
13 -8.257686922711184 2.0185224966243553 6.947709794032174 0.26501772090694126 0.5895759285993736 -0.31594119610185584 0.6945120536226895
14 -8.22910215559779 2.011935041545209 7.030105204971014 0.7014355372031685 0.15624273811977984 -0.678037666579651 0.15440633611532445
15 -8.148374477717239 2.011409302934026 6.01935957217561 -0.6943389390164441 -0.1109352621269248 0.6958263845231693 -0.14632992853057739
16 -8.103405100519053 1.9099621721323372 5.108240884153636 0.719132562177567 0.20243951589781534 -0.6523917435161867 0.1274818160009332
17 -8.058753394253715 2.105629731237722 4.082551704623313 0.8216447632709142 0.005020343160583121 -0.5613499102321042 0.09879755779593868
18 -7.619321953958062 1.950714014511291 3.1800239223832967 0.8947704002550564 -0.030120720219282845 -0.44243393177482976 0.05225790902000518
19 -7.594627772319808 1.9106614111432896 3.172004446922063 -0.5532402328970037 -0.14346573032666082 0.8190852192185366 -0.04941894964109118
20 -7.998057479343139 1.9265404808094098 2.2857050971705273 -0.4780068170962837 -0.16526313303347961 0.8612305966162285 -0.049793966717801605
21 -8.021505053733733 1.9532761503901097 2.25582781084414 -0.3262150860112754 0.48929853022244896 0.7784782023652024 0.21941366052060293
22 -8.770118335273885 1.9523303164307466 1.5858434078815704 -0.26585216464359357 0.5743958558419253 0.7611434385378412 0.14160753269769746
23 -9.631808251307806 1.9028657798354456 1.0126221129562472 -0.3815750792503921 0.5542351506361316 0.6918951148211023 0.26173461135488973
24 -10.155422270053858 1.8594961687732752 0.2142169877684077 -0.381173264620965 0.6036509317464906 0.6963275217968482 0.07375959143087249
25 -10.907687625302506 1.5035898761482573 -0.4701819991725852 -0.39173608504668744 0.558746285252142 0.717445343740713 -0.14006286850552668
26 -10.918138612222947 1.5380997063903907 -0.4796346201796207 -0.1330039126966114 -0.0072838787020517454 0.9276225655125422 -0.3489602846605547
27 -11.674146386481079 0.9532917732675866 -0.7040818182807597 -0.23957794509189131 0.05086294977634471 0.9355631051716476 -0.2544347555016421
28 -12.418266780167503 0.42890170815946793 -1.2036210380661858 -0.3736249660102659 0.05807922818497977 0.8448314778469203 -0.3785379268531139
29 -12.883013571870965 -0.24638913460166434 -1.7290242340154691 -0.3346561417602494 -0.018886013077611365 0.9253462936274536 -0.17715197476209682
30 -12.898790862101812 -0.1649182834197025 -1.7373172016660934 0.4706813135841594 0.120662707545025 0.8626477584239303 -0.14049361884712913
31 -13.391151753572176 -0.20342601803193766 -0.8631571968689934 0.4481200285821738 0.13300005432595022 0.8783524216357862 -0.09998224312024595
32 -14.00506459206184 -0.29301890161248256 -0.06978116788968025 0.4066240073757686 0.19491117789010096 0.8778616165044419 -0.16132430575512266
33 -14.576638477604094 -0.3812258781904408 0.7557128326640038 0.502109256771279 0.20901037190315497 0.8124958045359979 -0.20988455472687823
34 -14.593965640670543 -0.36049740439468553 0.6855166543812637 -0.28624523444067934 0.04038829074891364 0.8699800487595659 -0.3994585917096852
35 -15.128118866737015 -1.1013204887287538 0.29611892207946866 -0.36444030236980357 -0.06723967848009219 0.8746975055949777 -0.31235615145603235
36 -15.677506856211432 -1.6603822326602464 -0.43237950487193344 -0.4208261771297097 -0.1434770938619038 0.8482638114232516 -0.28769455748942285
37 -16.134447094199814 -2.009000047315652 -1.1815160455031133 -0.4740193331615124 -0.10861614865703537 0.8284700396059268 -0.27775096312232994
38 -16.544195920553005 -2.3961764206840854 -2.022736158142229 -0.5031418873947041 -0.09138418520306428 0.8059320689385143 -0.2982795200816723
39 -16.806240915608328 -2.780791558262251 -2.8908812902232732 -0.3676212507154173 -0.09656264185209708 0.8820076804099667 -0.27855470543289307
40 -17.34963260620698 -3.169456777806185 -3.6208531445451833 -0.4755533059622354 -0.008192741136614017 0.8542829792498559 -0.20972010763168858
41 -17.827574113530147 -3.535313783510732 -4.413220697425648 -0.46379364675568396 0.06132564881747645 0.8598889318430337 -0.20426855587687937
42 -17.86851183743452 -3.520923031026468 -4.433675364841577 -0.5499291217451443 0.5901002760681552 0.5725190503888702 0.1469066444471716
43 -18.2370383750689 -3.923850882004179 -5.193603821155782 -0.5451288270274807 0.5711801378400996 0.6059696687256808 0.09689464724687484
44 -18.62312055209591 -4.386607550896036 -5.966498779131406 -0.5417295869023954 0.4599644994809603 0.6899831744010538 0.13742246153825988
45 -18.65166815523382 -4.400049323050282 -5.967794170770357 0.05250979915808318 0.6979504795669914 0.6408428642877293 -0.31532248945497576
46 -19.425154695656293 -4.791948012880521 -5.525455256102527 0.06761585183018996 0.7668785256792522 0.6009474976596807 -0.21491283928574922
47 -19.456006649036148 -4.844336355509037 -5.492305322785178 0.4308442104426329 0.7445268321661566 0.40779324384169785 0.3061988451803133
48 -19.890012138206036 -3.944088147330529 -5.553574051336959 0.4941671778070813 0.7593535234844907 0.37659054437061323 0.19328887355592578
49 -19.87928537732582 -4.063600689372784 -5.590803976446747 0.14523117311715242 0.15503170107841838 0.7668113641880633 0.6057007592597099
50 -20.056666298208807 -2.987549368200936 -5.539617802487351 0.13848161594267291 0.2836825869751861 0.7148443756602473 0.6239747995551451
51 -20.034266480186606 -3.0006643707102043 -5.604684525186941 0.15884881238919635 0.11001566818035256 0.980759131918774 0.02784120534936332
52 -21.007998224656962 -2.8396310283416564 -5.29013611814245 0.059151827897000075 0.10038588605719281 0.991069140542204 0.0648513207413181
53 -21.953876793807368 -2.649544227639561 -5.218253872316449 -0.07527297276060192 0.267408041453952 0.9422506643005968 0.18705775729070206
54 -22.91715246030282 -2.3196531708156214 -5.422727598823165 -0.13269977146817952 0.24216874904497973 0.9378390581709858 0.21024502041009405
55 -23.840127537089625 -1.9667649115838337 -5.730641291702756 -0.16938283914248312 0.2898386511824494 0.9307271341677026 0.14508622198108773
56 -23.865374851229795 -1.9849776194245805 -5.7285404521553005 0.6190947678059855 0.10224667104934805 0.7557261370415576 0.18747077779436544
57 -24.048531974192368 -1.5632720523496921 -4.829614174227727 0.5662631202345828 0.11761868666392301 0.7967834632105422 0.1750658046674535
58 -24.00572017670284 -1.5444694045186895 -4.853982037116649 0.31791267707761417 -0.44557623460411594 0.7005048920304405 0.45791510692570875
59 -23.95724312636638 -1.5376088208892336 -4.802629156576963 -0.39213253688931515 -0.16526377525452973 0.6555353741171551 0.6238536137448044
60 -23.86000370663829 -0.5673071832141611 -5.201875826969772 -0.33827406978916297 -0.0597646835156994 0.6987626369434456 0.6274787753576906
61 -23.889855878379834 0.37088017189833133 -5.5945790801541015 -0.3453912234914111 -0.14532272946630295 0.6275403028956887 0.6824803112743671
62 -23.788261007895716 1.3444839485610651 -5.873408659201473 -0.16322887678903017 -0.22483260361599605 0.4276395913839117 0.8601924284800727
