# time x y z qx qy qz qw
0 -10.879684330750298 9.869073422537877 9.132536190962114 0.0 0.0 -0.7071067811865475 0.7071067811865476
1 -10.82548772609163 8.914421989175251 9.132346335860477 -0.0448919359217793 0.07852448025073122 -0.7632076073020044 0.639791191129494
2 -10.973625545717482 7.9335762190701615 9.040859471277438 -0.13492428850823962 0.1159374083430246 -0.7483368973890523 0.6390194376725759
3 -11.179309608440784 6.997807722840416 9.06709416565508 -0.2098856522119227 0.16298994660864186 -0.7491342573402945 0.6067785055350042
4 -11.319347044325644 6.0546129988549895 9.127462054667927 -0.27185661214074586 0.21326629034703468 -0.7747513726146052 0.5295014470884436
5 -11.585504976717461 5.088856242347308 9.288657579824422 0.20937007797574292 -0.2090278157999791 0.8435720835343117 -0.4481714878837136
6 -12.042150238963186 4.266702713232014 9.4231502073368 0.15471559741854188 -0.1895482710509619 0.849915695089447 -0.46666674200936703
7 -12.578293652893919 3.3682945940274718 9.482487350812827 0.12207254791445699 -0.10728925117136436 0.8828706943968335 -0.44059805560625626
8 -12.584763634563378 3.419291159201324 9.53643413776076 -0.4125296767700736 0.7240378932466701 -0.46509837875896815 0.2987840240084491
9 -12.546484955331463 3.409754818527249 9.574295732665965 -0.06691834889362011 0.25172997032818045 -0.7840746197043492 0.5633657314350995
10 -12.947586728509677 2.4671158546513663 9.354180328845095 -0.024649689150104372 0.30526845547568615 -0.7874291414044086 0.5349382302503798
11 -12.999348092829862 2.4485203520355565 9.32292973845588 0.18789150513412015 0.32326761112717134 -0.18315587633205277 0.9092022650981489
12 -12.983127777795188 2.4967921052647966 9.322324592368501 0.147190371993551 -0.2374116607015502 0.8295451164829267 -0.48355516487228184
13 -13.476942246002357 1.6287064110079323 9.348896994284805 0.07611231049097916 -0.20352012867570246 0.8859835759391346 -0.4096578774802874
14 -13.435797251472401 1.6641136341620022 9.308974967597766 -0.279113690082628 0.537215536448066 0.7601253714920518 -0.23601787013136452
15 -14.151200287548651 1.0565729783438562 9.157907827823479 -0.30547108273906 0.44171933163036603 0.8209854099275837 -0.19378959301336715
16 -14.88027707015831 0.4996068733096928 8.850237343388036 -0.26417864456001394 0.48438592145877446 0.8283878031702819 -0.09671385841585477
17 -15.766512685123653 0.089737758518595 8.56355446678781 -0.1460309787220565 0.4990582640180158 0.8442019717721594 -0.13014927285544464
18 -16.719492370956317 -0.33714929592505294 8.4592692266967 -0.0804161509170403 0.5862459866750012 0.7877993479253996 -0.17094172453633838
19 -16.672100756901393 -0.3404133382655107 8.397011131325815 0.5043642993316202 0.5657350508474438 0.5703063833883653 0.3167193313785055
20 -16.93454629629651 0.5475908560309096 8.626271872455566 0.4489797732040275 0.5720677396631726 0.5565808989016643 0.40171304119749945
21 -16.960943574136444 0.5923475471892726 8.62852752144679 0.6047754430389124 0.7837693769706557 -0.009284982986948513 -0.14094685633617202
22 -17.216592771486805 1.5090015312616534 8.896436464586301 0.5676110123065607 0.8050721148366871 -0.1151222869572568 -0.1281541558687682
23 -17.511190071291253 2.4732883413000835 8.91238948008159 0.5567790053466526 0.8267406634931853 -0.06212262912745965 -0.051359453680232904
24 -17.820845536174225 3.393403448501526 8.966984545206056 0.5243763135859716 0.8432474966051938 -0.002221587810292251 -0.1181448507835259
25 -18.238292605214824 4.274385694794327 9.213690309725264 0.5757546199046244 0.8132852547526049 -0.06715346934203358 -0.050637176222620525
26 -18.2789728475271 4.316247671242425 9.252847065861497 0.3974968226456243 0.5801928407569249 0.54048643709567 0.4617866984189463
27 -18.511930749829002 5.260720294421645 9.199427147840696 0.39943738984470767 0.614035934932914 0.5042555570734455 0.45731386964059856
28 -18.72418589559973 6.246230721648831 9.079537233319162 0.44413051442977447 0.6372395871054053 0.4250005824583551 0.4648099608314514
29 -18.8979236036883 7.2617666313642735 8.888378551930959 0.4170242540066319 0.5946924626144217 0.5549024915229867 0.40560432860287426
30 -18.890230908346933 7.314291467535785 8.917111125847615 0.7403737996308152 0.024494562399008858 0.09879547650413106 0.6644442091368035
31 -17.911361735429733 7.533316011730461 9.00533050834617 0.7071689123483433 -0.006578572117778756 0.005722219767772723 0.7069908825422585
32 -16.85661036702202 7.558875397408426 8.972716939121286 0.6401802124794352 -0.08861490493413691 -0.03240109920935668 0.7624085931725353
33 -15.887230671568286 7.36692638048628 9.114113203673476 0.6354544938585848 -0.10173944931609663 0.07060159833700232 0.7621430869594291
34 -15.838779171912178 7.321479672830516 9.140026180240612 0.40685558695068935 0.49270690758734104 0.57323177673091 0.5129461616277605
35 -16.004563243140232 8.358458778853507 9.081484499981126 0.4222094817931239 0.41646260725500844 0.6404177319115096 0.4880196501122271
36 -16.12103654565568 9.312979456951462 9.224488600000791 0.4378804807434868 0.3233983314350774 0.6338679324972224 0.5494412142900792
37 -16.073816642228476 10.295771258176527 9.41589828828655 0.42656691734196794 0.30457423577274767 0.6177245453982301 0.5862521521882603
38 -15.995231709483086 11.244517905204448 9.632243721398428 0.4873206348397967 0.30764298525605044 0.5252669504262885 0.6260742953291962
39 -15.794066301062413 12.239993653862932 9.785825160133344 0.4303357746783879 0.2640750568863741 0.5235113509528256 0.6863026670398107
40 -15.527270518057136 13.172996863477895 9.905786038290168 0.5327494054655004 0.1929694641745409 0.526559479629522 0.6337791186877595
41 -15.211076114769144 14.059401545411296 10.220191273192315 0.5342458165623192 0.17349934511931442 0.46074852866095234 0.687160954992058
42 -15.274596757083778 14.030258072082791 10.23738503903976 0.8657277188659196 0.35977885918548497 0.32458637347062186 0.1253729453574097
43 -14.742267401193907 14.698520231750267 10.65100142567357 0.8803991521238939 0.3839798304395625 0.2641171865869689 0.08774357243990964
44 -14.14135100769644 15.415047809135858 11.025533930427246 0.9142590343422325 0.27499732172822244 0.24781692729162 0.16460152403198663
45 -14.098320700819126 15.40351164719202 11.071710314920308 0.8253706693445213 -0.46754374735698184 0.2959308493502091 -0.11220978075030355
46 -13.701965692069075 14.533675739752423 11.502646729925075 0.7774222693971633 -0.5317532293987488 0.3337749492666119 -0.038044727774508735
47 -13.770830589757304 14.526690900010944 11.51725834042214 0.8343065121835229 -0.31158252681703497 -0.2867076274975557 -0.3530548244185304
48 -13.129477645780847 14.264565551524063 10.802569172253548 0.8584872017998335 -0.25234723942624127 -0.33377118666669947 -0.2965086677501186
49 -13.137266341027427 14.258590501467527 10.783788556264714 0.7770359459895693 0.08010299856399551 -0.5153271559756786 0.3524720848168976
50 -12.648246598539767 13.965310986534611 9.913477909451597 0.7123244365426649 0.07634365446673973 -0.5794013806202742 0.38866384403769527
51 -12.668907489679123 13.96212082959424 9.958475673571941 0.47928210007111227 -0.4355720151284287 -0.08220820496293313 0.7575008245706116
